id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_renovated,lat,long,hous_val_amt,trend,trend_sq,house_age,was_renovated
1473120390,2014-12-24,439000.0,4,2,2690,9551,2.0,0,0,3,9,2690,0,0,47.4343,-122.156,196900.0,7,49,22,False
1657300070,2014-08-12,465000.0,4,2,3360,10810,2.0,0,0,4,9,3360,0,0,47.3316,-122.203,211200.0,3,9,26,False
104501040,2014-10-03,249900.0,4,2,1500,7854,1.5,0,0,3,7,1500,0,0,47.3127,-122.354,177300.0,5,25,31,False
9345400350,2014-07-18,665000.0,2,2,2600,5000,1.0,0,0,5,8,1300,1300,0,47.5806,-122.379,200000.0,2,4,88,False
2592400400,2014-10-14,370000.0,3,2,1160,8774,1.0,0,0,3,7,1160,0,0,47.7159,-122.165,239900.0,5,25,42,False
6788200295,2014-06-12,620000.0,2,1,1430,3000,1.5,0,0,3,7,1300,130,0,47.6415,-122.303,466000.0,1,1,85,False
7308900445,2014-07-24,375000.0,3,1,1870,7671,1.0,0,0,4,8,1720,150,0,47.7162,-122.36,299400.0,2,4,77,False
3034200435,2014-08-27,552625.0,4,2,2560,9390,1.0,0,0,5,8,1280,1280,0,47.7169,-122.329,204200.0,3,9,57,False
3755000060,2014-09-30,315500.0,3,1,1160,10500,1.0,0,0,4,7,1160,0,0,47.7267,-122.227,239900.0,4,16,48,False
7524950710,2014-09-19,620000.0,2,2,1680,8187,1.0,0,0,4,8,1680,0,0,47.5603,-122.081,308700.0,4,16,31,False
6071200400,2014-11-25,510000.0,4,2,2010,9075,1.0,0,0,4,8,1310,700,0,47.553,-122.182,335900.0,6,36,55,False
1939000030,2014-06-27,652500.0,4,2,2540,38677,2.0,0,0,3,9,2540,0,0,47.6694,-122.044,349000.0,1,1,27,False
6979900370,2014-11-14,574000.0,4,2,3240,22795,2.0,0,0,3,8,3240,0,0,47.6329,-121.969,349000.0,6,36,16,False
3303860160,2015-02-24,430000.0,3,2,2670,12806,2.0,0,0,3,9,2670,0,0,47.3686,-122.059,212100.0,9,81,5,False
6413100311,2014-06-03,390000.0,3,2,1080,7236,1.0,0,0,5,7,1080,0,0,47.7143,-122.32,225900.0,1,1,67,False
1232002015,2014-06-05,466500.0,3,1,1430,3840,1.0,0,0,3,7,950,480,0,47.6847,-122.381,254000.0,1,1,69,False
5116060030,2014-10-28,315000.0,2,2,1290,2436,2.0,0,0,3,7,1290,0,0,47.6803,-122.156,279400.0,5,25,30,False
1898700310,2014-05-05,220000.0,4,2,1240,9600,1.0,0,0,3,7,1240,0,0,47.3206,-122.397,177300.0,0,0,43,False
1079600270,2015-03-06,325000.0,3,2,1840,17286,1.0,0,0,4,7,1440,400,0,47.371,-122.173,239850.0,10,100,37,False
1157200189,2014-05-14,356000.0,3,4,2100,12384,2.0,0,0,3,9,2100,0,0,47.4687,-122.263,162500.0,0,0,34,False
3822200105,2014-09-23,380000.0,4,2,2030,12518,1.0,0,0,3,8,1610,420,0,47.7278,-122.297,225900.0,4,16,64,False
8121200700,2014-07-13,579000.0,4,2,2030,8764,2.0,0,0,4,8,2030,0,0,47.7214,-122.11,279400.0,2,4,31,False
9475200030,2014-06-16,499000.0,3,2,1750,12325,1.0,0,0,4,7,1470,280,0,47.6832,-122.118,279400.0,1,1,46,False
8644220070,2014-09-10,745000.0,4,2,2650,18903,2.0,0,0,3,11,2650,0,0,47.5761,-121.989,239850.0,4,16,20,False
9225900055,2014-07-22,380000.0,3,2,1750,10870,1.0,0,0,5,7,1750,0,0,47.4989,-122.188,209600.0,2,4,46,False
1972202010,2014-08-01,435000.0,3,3,1440,1350,3.5,0,2,3,8,1440,0,0,47.6525,-122.345,279200.0,3,9,9,False
9547200340,2015-01-20,520000.0,3,3,1700,3264,1.0,0,0,3,7,1060,640,0,47.6767,-122.311,282800.0,8,64,96,False
3092000030,2014-08-08,270000.0,3,2,1470,16728,1.0,0,0,4,7,1350,120,0,47.4968,-122.302,143500.0,3,9,55,False
3592500340,2015-03-13,1100000.0,5,3,2520,4643,1.5,0,0,4,8,2120,400,0,47.6348,-122.301,466000.0,10,100,99,False
3447000060,2014-10-08,577500.0,3,2,2140,13286,1.0,0,0,4,8,1220,920,0,47.5722,-122.128,335900.0,5,25,50,False
2767704860,2014-07-28,650000.0,3,2,1550,5000,1.0,0,0,3,7,1250,300,2011,47.6722,-122.372,255400.0,2,4,103,True
4141000060,2014-12-05,1227500.0,4,2,3180,10319,2.0,0,0,4,11,3180,0,0,47.5372,-122.232,573900.0,7,49,28,False
7767000060,2014-09-12,1900000.0,5,4,6510,16471,2.0,0,3,4,11,3250,3260,0,47.5758,-122.242,573900.0,4,16,34,False
2061100390,2014-07-21,475000.0,2,2,1440,3720,1.5,0,0,3,7,1440,0,0,47.6902,-122.325,282800.0,2,4,31,False
7787110510,2014-06-20,397000.0,4,2,2320,11717,2.0,0,0,3,8,2320,0,0,47.484,-121.78,235900.0,1,1,17,False
4024100982,2015-02-19,383610.0,3,2,1230,8450,1.0,0,0,3,7,1230,0,0,47.7548,-122.305,208800.0,9,81,26,False
2621420060,2014-07-28,275000.0,4,2,2060,5742,2.0,0,0,3,7,2060,0,0,47.3612,-122.185,239850.0,2,4,15,False
4319200060,2014-07-09,840000.0,3,2,2783,11177,2.0,0,0,3,8,2783,0,1999,47.538,-122.38,200000.0,2,4,104,True
2473480310,2014-09-18,365000.0,4,2,2140,7350,2.0,0,0,3,8,2140,0,0,47.4483,-122.124,196900.0,4,16,29,False
3629960060,2014-09-04,362000.0,3,3,1420,955,2.0,0,0,3,8,1160,260,0,47.5477,-122.003,356600.0,4,16,10,False
7857000732,2014-11-01,350000.0,3,2,2090,6258,1.0,0,0,3,7,1390,700,0,47.5503,-122.301,174400.0,6,36,58,False
7805600070,2014-11-11,200000.0,2,2,1320,13052,1.5,0,0,3,7,1320,0,0,47.712,-121.352,264900.0,6,36,34,False
3224059033,2014-10-07,555000.0,4,2,3050,82764,1.0,0,0,3,8,1650,1400,0,47.5266,-122.189,209600.0,5,25,48,False
868002015,2015-02-25,1326000.0,3,2,2960,8330,1.0,0,3,4,10,2260,700,0,47.7035,-122.385,299400.0,9,81,62,False
321100260,2014-06-30,896000.0,5,3,2520,16100,1.0,0,3,4,8,1570,950,0,47.528,-122.224,573900.0,1,1,54,False
2325039084,2014-12-17,550000.0,2,2,1740,7290,1.0,0,0,3,8,1280,460,0,47.6461,-122.397,363400.0,7,49,64,False
3298400350,2015-01-05,312500.0,3,1,1170,7350,1.0,0,0,4,7,1170,0,0,47.625,-122.117,258000.0,8,64,55,False
5100402782,2014-10-20,511000.0,2,1,1250,5413,1.0,0,0,4,7,1250,0,0,47.6945,-122.315,282800.0,5,25,91,False
5466310060,2015-03-24,139500.0,2,2,1230,1561,2.0,0,0,3,7,1230,0,0,47.3768,-122.149,192000.0,10,100,32,False
8079010310,2014-06-11,464000.0,4,2,2180,7203,2.0,0,0,4,8,2180,0,0,47.5119,-122.151,215200.0,1,1,25,False
7785000260,2014-07-09,624800.0,3,2,2250,14274,1.0,0,0,4,8,1500,750,0,47.5762,-122.217,573900.0,2,4,50,False
3525069037,2014-11-20,920000.0,3,3,2590,223027,2.0,0,0,3,9,2590,0,0,47.6145,-122.001,239850.0,6,36,31,False
4217401180,2014-05-30,1365000.0,3,2,2090,6000,1.5,0,0,4,9,2090,0,0,47.6567,-122.281,370500.0,0,0,86,False
8861700030,2014-12-12,510000.0,3,2,2400,10275,1.0,0,0,4,8,1540,860,0,47.6888,-122.126,279400.0,7,49,50,False
2287400030,2014-06-26,289659.0,4,2,2260,7200,2.0,0,0,4,7,2260,0,0,47.4121,-122.183,182900.0,1,1,30,False
5104512180,2014-06-26,555000.0,5,3,3640,6930,2.0,0,0,3,8,3640,0,0,47.3521,-122.012,212100.0,1,1,10,False
9201000030,2015-03-13,940000.0,4,3,3770,24897,2.0,0,2,4,8,2550,1220,0,47.5824,-122.078,239850.0,10,100,51,False
7199340560,2014-09-09,460000.0,3,2,1600,7350,1.0,0,0,4,7,1600,0,0,47.6977,-122.126,279400.0,4,16,35,False
5561700340,2014-11-21,319000.0,3,2,2110,7434,2.0,0,0,4,7,2110,0,0,47.3935,-122.169,182900.0,6,36,36,False
1657530350,2014-05-19,280000.0,3,2,1720,1916,2.0,0,0,3,7,1720,0,0,47.4895,-122.166,215200.0,0,0,9,False
9423800030,2014-11-18,250000.0,3,1,1100,7470,1.0,0,0,4,5,1100,0,0,47.5242,-121.831,206600.0,6,36,97,False
1939100560,2015-01-16,749950.0,4,2,2620,8312,2.0,0,0,3,9,2620,0,0,47.6272,-122.033,239850.0,8,64,25,False
626059276,2014-05-30,458000.0,5,2,3090,23265,1.0,0,0,3,8,2990,100,0,47.7709,-122.212,239800.0,0,0,57,False
6626100260,2014-08-06,700000.0,4,2,3100,36562,2.0,0,0,3,10,3100,0,0,47.7646,-122.065,239850.0,3,9,20,False
4166800320,2014-11-10,350000.0,4,2,2506,7206,2.0,0,0,3,8,2506,0,0,47.3236,-122.337,177300.0,6,36,7,False
5490210200,2014-09-05,456000.0,4,1,1700,7689,1.0,0,0,3,7,1080,620,0,47.6955,-122.116,279400.0,4,16,37,False
5067400162,2015-02-18,290000.0,3,2,1550,18958,1.5,0,0,3,7,1550,0,0,47.3699,-122.319,171300.0,9,81,32,False
4306500070,2014-07-11,475000.0,4,3,2200,16288,1.0,0,0,3,7,1290,910,0,47.4793,-122.122,215200.0,2,4,34,False
5416500260,2014-09-08,285000.0,3,2,1890,3629,2.0,0,0,3,7,1890,0,0,47.3613,-122.041,212100.0,4,16,9,False
1446800710,2015-02-27,309000.0,3,1,1140,6400,1.0,0,0,3,7,1140,0,0,47.4902,-122.331,143500.0,9,81,53,False
2324800350,2014-05-06,860000.0,4,2,3740,32417,2.0,0,0,3,9,3740,0,0,47.6728,-122.012,349000.0,0,0,14,False
6648500390,2015-02-26,219000.0,3,2,1940,6500,1.0,0,0,3,8,1440,500,0,47.3565,-122.149,192000.0,9,81,36,False
8078440140,2014-10-09,546500.0,3,2,2130,7199,2.0,0,0,3,8,2130,0,0,47.6331,-122.027,239850.0,5,25,24,False
2624049050,2015-02-13,338000.0,2,1,1470,5566,1.0,0,0,4,7,770,700,0,47.5348,-122.269,187300.0,9,81,96,False
1862400226,2015-03-11,505000.0,2,1,1070,8130,1.0,0,0,3,7,1070,0,0,47.697,-122.37,254000.0,10,100,73,False
4046700140,2014-10-02,340000.0,4,2,1680,15084,1.0,0,0,4,7,840,840,0,47.6895,-121.912,264900.0,5,25,35,False
3066410810,2014-08-22,678000.0,3,2,2730,10675,2.0,0,0,3,9,2730,0,0,47.6289,-122.042,239850.0,3,9,24,False
5453700140,2014-12-08,800000.0,3,2,1890,10292,1.0,0,0,4,8,1890,0,0,47.535,-122.234,573900.0,7,49,45,False
2648500030,2014-07-25,112000.0,1,1,1080,3230,1.0,0,0,3,6,1080,0,0,47.3075,-122.217,141500.0,2,4,51,False
4167100240,2015-03-10,252000.0,3,2,1440,16819,1.5,0,0,4,6,1440,0,0,47.3318,-122.373,177300.0,10,100,90,False
2460700030,2014-06-04,335000.0,4,3,2540,7210,1.0,0,0,4,7,1600,940,0,47.4601,-122.165,196900.0,1,1,35,False
682000030,2014-07-03,610000.0,3,2,2300,13418,1.0,0,0,3,8,1430,870,0,47.6075,-122.2,432300.0,2,4,59,False
9211500560,2014-10-28,245000.0,3,2,1690,6790,1.0,0,0,3,7,1360,330,0,47.2981,-122.38,177300.0,5,25,35,False
3211800140,2015-02-05,493500.0,3,2,1800,16026,1.0,0,0,3,8,1390,410,0,47.5815,-122.121,258000.0,9,81,43,False
2193340260,2015-01-07,596500.0,4,2,1770,8505,2.0,0,0,3,8,1770,0,0,47.6904,-122.102,279400.0,8,64,29,False
3419600125,2014-07-01,245000.0,3,2,1190,4072,1.5,0,0,5,6,1190,0,0,47.5276,-122.274,187300.0,2,4,107,False
1357300240,2014-10-27,333500.0,3,2,1320,7200,1.0,0,0,4,7,1320,0,0,47.7341,-122.237,246600.0,5,25,37,False
3876820140,2014-11-10,373000.0,3,1,1290,8974,1.0,0,0,5,7,1290,0,0,47.74,-122.173,342200.0,6,36,38,False
9526600710,2014-07-24,759900.0,4,2,3000,5639,2.0,0,0,3,8,3000,0,0,47.7066,-122.115,279400.0,2,4,6,False
2291400350,2014-08-26,317000.0,3,2,1358,1204,3.0,0,0,3,7,1358,0,0,47.7054,-122.346,204200.0,3,9,7,False
7631200310,2014-11-06,985000.0,2,2,2720,26761,2.0,1,4,3,7,2720,0,0,47.4499,-122.376,235200.0,6,36,24,False
11520200,2014-10-15,750000.0,4,2,3020,13122,2.0,0,0,3,9,2540,480,0,47.6989,-122.111,279400.0,5,25,17,False
339600070,2014-07-21,408000.0,3,2,1640,3440,2.0,0,0,3,7,1640,0,0,47.6829,-122.097,279400.0,2,4,27,False
629810800,2014-06-17,900000.0,5,4,3870,8225,2.0,0,0,3,10,3870,0,0,47.6078,-122.01,239850.0,1,1,16,False
8665900070,2015-01-23,460000.0,4,2,2860,15054,1.0,0,0,3,8,1460,1400,0,47.7655,-122.3,208800.0,8,64,58,False
9282800075,2015-03-17,339000.0,4,2,1740,6000,1.0,0,0,4,7,1740,0,0,47.5026,-122.236,175400.0,10,100,63,False
1180002075,2014-08-25,235000.0,3,1,1210,6000,1.0,0,0,3,7,1210,0,0,47.4984,-122.224,175400.0,3,9,84,False
8832900135,2015-01-13,769000.0,5,2,3320,13138,1.0,0,2,4,9,1900,1420,0,47.759,-122.269,246600.0,8,64,51,False
8682230400,2014-05-07,428000.0,2,2,1350,3900,1.0,0,0,3,8,1350,0,0,47.7094,-122.03,349000.0,0,0,11,False
9560800390,2014-05-16,445000.0,3,2,1990,7340,2.0,0,0,3,8,1990,0,0,47.7579,-122.141,342200.0,0,0,30,False
2558630350,2015-03-21,462000.0,4,2,2060,6958,1.0,0,0,3,7,1220,840,0,47.7251,-122.168,239900.0,10,100,41,False
4141400030,2014-12-01,605000.0,4,2,2250,10108,1.0,0,0,4,8,2250,0,0,47.5922,-122.118,258000.0,7,49,47,False
8570900162,2014-10-16,193500.0,2,1,950,15996,1.0,0,0,4,7,950,0,1995,47.4987,-121.787,235900.0,5,25,68,True
6837820030,2014-05-22,389950.0,4,2,3140,8060,2.0,0,0,3,9,3140,0,0,47.3091,-122.343,177300.0,0,0,23,False
98030400,2014-07-11,790000.0,4,4,3560,6098,2.0,0,0,3,10,3560,0,0,47.5828,-121.972,239850.0,2,4,8,False
7312400030,2015-01-30,442000.0,2,1,1410,5000,1.0,0,2,4,7,940,470,0,47.5531,-122.379,200000.0,8,64,97,False
5452800800,2014-06-13,890000.0,4,2,2770,13500,2.0,0,0,3,8,2770,0,0,47.543,-122.231,573900.0,1,1,40,False
7889000125,2015-03-19,235000.0,3,1,1864,6978,1.0,0,0,4,7,1864,0,0,47.285,-122.206,141500.0,10,100,57,False
5101402276,2014-12-17,495000.0,4,2,1930,6720,1.0,0,2,3,8,1130,800,0,47.6935,-122.312,282800.0,7,49,55,False
1621069045,2015-01-05,600000.0,4,2,3870,50965,2.0,0,0,3,10,3870,0,0,47.3109,-122.045,201100.0,8,64,8,False
1370800935,2014-06-18,1400000.0,3,2,2020,5500,1.5,0,3,3,10,1790,230,0,47.6388,-122.409,363400.0,1,1,77,False
7522600030,2014-08-26,251000.0,3,2,1300,8400,1.0,0,0,4,7,1300,0,0,47.368,-122.315,171300.0,3,9,47,False
123059046,2015-03-26,471000.0,4,2,3410,57063,2.0,0,0,4,8,2410,1000,0,47.505,-122.11,215200.0,10,100,37,False
5201000030,2015-03-23,597000.0,4,2,2370,41338,2.0,0,0,3,8,2370,0,0,47.7379,-122.052,239850.0,10,100,20,False
8965500030,2014-09-23,804000.0,5,4,2770,9305,2.0,0,0,3,9,2770,0,0,47.5628,-122.114,335900.0,4,16,29,False
4019300030,2014-10-13,357000.0,3,2,1250,17493,1.0,0,0,3,7,1250,0,0,47.7613,-122.274,208800.0,5,25,42,False
8929000030,2014-08-21,419990.0,3,2,1690,1689,2.0,0,0,3,8,1150,540,0,47.5528,-121.999,356600.0,3,9,0,False
7880020030,2014-11-10,725000.0,4,2,3040,35201,2.0,0,0,4,10,3040,0,0,47.4872,-122.066,308700.0,6,36,27,False
806800400,2015-02-09,275000.0,3,2,2710,5733,2.0,0,0,3,7,2710,0,0,47.3357,-122.171,211200.0,9,81,12,False
7327500270,2014-09-25,445000.0,3,2,1190,13630,1.0,0,0,3,7,1190,0,0,47.4813,-121.735,235900.0,4,16,30,False
8568010310,2014-09-12,510000.0,3,2,2300,27566,2.0,0,0,3,9,2300,0,0,47.7369,-121.96,256400.0,4,16,19,False
1126049105,2014-05-27,330000.0,4,1,1360,13372,1.0,0,0,3,7,1360,0,0,47.7622,-122.263,246600.0,0,0,59,False
3438501662,2014-08-18,270000.0,3,1,1500,5605,1.0,0,0,5,6,750,750,0,47.5456,-122.359,157600.0,3,9,72,False
2648000071,2015-03-06,225000.0,4,2,1420,10300,2.0,0,0,3,7,1420,0,2001,47.3121,-122.215,141500.0,10,100,65,True
2025701360,2014-10-14,260000.0,3,2,1510,6095,2.0,0,0,4,7,1510,0,0,47.3498,-122.037,212100.0,5,25,23,False
7787120260,2014-06-09,471000.0,4,2,2330,9928,2.0,0,0,3,8,2330,0,0,47.4836,-121.783,235900.0,1,1,16,False
4154305085,2015-02-26,690000.0,5,4,2690,4800,2.0,0,2,3,8,1930,760,1984,47.5592,-122.269,187300.0,9,81,96,True
5101401816,2014-07-26,505000.0,3,1,1020,5410,1.0,0,0,4,7,880,140,0,47.6924,-122.31,282800.0,2,4,86,False
3755000310,2014-12-17,325000.0,3,1,1160,11799,1.0,0,0,3,7,1160,0,0,47.7263,-122.229,239900.0,7,49,48,False
7300200400,2014-11-05,682000.0,4,2,2450,34092,2.0,0,0,4,8,2450,0,0,47.5751,-122.049,239850.0,6,36,34,False
1795920350,2014-06-17,605000.0,3,2,2010,10760,2.0,0,0,3,8,2010,0,0,47.7276,-122.103,279400.0,1,1,29,False
6690500060,2014-07-24,530000.0,3,1,1370,4040,1.5,0,0,3,7,1370,0,0,47.6867,-122.354,279200.0,2,4,108,False
3568200060,2014-09-02,245000.0,3,3,1990,9600,1.0,0,0,3,7,1440,550,0,47.3499,-122.296,166800.0,4,16,26,False
3530200160,2014-06-03,654950.0,4,2,2790,45902,2.0,0,0,3,9,2790,0,0,47.7674,-122.086,239850.0,1,1,27,False
40000228,2014-10-15,221900.0,2,1,780,6727,1.0,0,0,3,6,780,0,0,47.4733,-122.281,143500.0,5,25,75,False
8029600400,2015-02-13,383150.0,3,2,2210,6387,1.0,0,0,3,8,2210,0,0,47.265,-122.302,166800.0,9,81,12,False
4083300510,2014-05-05,657100.0,4,1,1390,4240,1.0,0,0,3,7,1050,340,0,47.6596,-122.338,279200.0,0,0,90,False
1026069155,2015-03-12,539000.0,3,2,1800,43995,2.0,0,0,3,8,1800,0,0,47.7585,-122.022,239850.0,10,100,27,False
3298600340,2014-09-05,400000.0,6,3,3320,15600,1.0,0,0,4,8,1660,1660,0,47.2983,-122.166,211200.0,4,16,37,False
1921059235,2014-06-20,215000.0,4,2,1960,11600,1.0,0,0,5,6,980,980,0,47.2898,-122.222,141500.0,1,1,83,False
2887701420,2014-11-24,489000.0,2,1,850,2850,1.0,0,0,4,7,850,0,0,47.6875,-122.309,282800.0,6,36,87,False
2553300270,2014-11-05,649000.0,4,2,2980,12764,2.0,0,0,3,10,2980,0,0,47.5857,-122.027,239850.0,6,36,20,False
1397300055,2014-05-20,268500.0,2,1,790,8424,1.0,0,0,4,6,790,0,0,47.7511,-122.352,204200.0,0,0,61,False
1357900060,2014-06-10,515000.0,3,2,1800,5001,2.0,0,0,3,7,1800,0,0,47.7126,-122.231,239900.0,1,1,18,False
9346700030,2015-02-23,685000.0,4,2,2260,10800,1.0,0,0,3,9,2260,0,0,47.6124,-122.153,252600.0,9,81,37,False
730000139,2014-10-16,305000.0,2,2,800,2142,2.0,0,0,3,7,800,0,0,47.5917,-122.297,219400.0,5,25,8,False
4219400465,2015-01-12,950000.0,4,2,2490,4600,1.5,0,2,3,8,2090,400,0,47.6557,-122.278,370500.0,8,64,89,False
8947250060,2015-03-26,292500.0,4,2,1610,4568,2.0,0,0,3,7,1610,0,0,47.3351,-122.289,168400.0,10,100,9,False
3293700496,2014-08-14,270000.0,4,2,1850,7730,1.0,0,0,5,7,1100,750,0,47.7481,-122.355,204200.0,3,9,58,False
3293700496,2014-12-04,450000.0,4,2,1850,7730,1.0,0,0,5,7,1100,750,0,47.7481,-122.355,204200.0,7,49,58,False
2921700060,2014-10-27,535000.0,4,1,1920,6480,1.5,0,0,3,7,1920,0,0,47.6897,-122.374,254000.0,5,25,94,False
3629870200,2015-03-06,550000.0,3,2,1740,3082,2.0,0,0,3,8,1740,0,0,47.5489,-122.006,356600.0,10,100,15,False
6909200335,2014-06-24,457500.0,3,2,1430,2003,2.0,0,0,3,8,980,450,0,47.5908,-122.292,219400.0,1,1,18,False
8945100320,2014-05-06,136500.0,3,2,1420,8580,1.0,0,0,3,6,1420,0,0,47.3076,-122.362,177300.0,0,0,52,False
8945100320,2014-10-08,224097.0,3,2,1420,8580,1.0,0,0,3,6,1420,0,0,47.3076,-122.362,177300.0,5,25,52,False
6792200282,2014-09-22,254000.0,3,2,1560,10608,2.0,0,0,3,7,1560,0,0,47.3572,-122.161,192000.0,4,16,20,False
1471701170,2014-06-11,335000.0,4,2,2030,13500,1.0,0,0,3,7,1230,800,0,47.4596,-122.066,215200.0,1,1,51,False
1471610070,2014-08-27,350000.0,3,2,1360,18123,1.0,0,0,3,8,1360,0,0,47.4716,-121.756,235900.0,3,9,31,False
3384300160,2014-09-16,169950.0,3,1,1180,9832,1.0,0,0,3,7,1180,0,0,47.3845,-122.085,192000.0,4,16,44,False
6139800390,2014-10-06,432500.0,3,2,1940,10800,1.0,0,0,3,8,1340,600,0,47.7471,-122.075,239850.0,5,25,35,False
8819900270,2014-05-20,440000.0,2,2,1300,4000,2.0,0,0,3,7,1300,0,0,47.6687,-122.288,370500.0,0,0,66,False
8944290200,2014-09-18,233703.0,3,2,1650,3788,2.0,0,0,3,7,1650,0,0,47.3908,-122.167,182900.0,4,16,29,False
4057300030,2014-11-14,310000.0,3,2,1140,3292,2.0,0,0,3,7,1140,0,0,47.5701,-122.017,356600.0,6,36,26,False
3345100002,2014-12-17,730000.0,4,3,3440,8150,2.0,0,0,3,10,3440,0,0,47.5168,-122.189,209600.0,7,49,0,False
179000505,2014-10-24,257000.0,3,2,1800,9000,1.0,0,0,3,7,1200,600,0,47.4932,-122.278,175400.0,5,25,53,False
1972200751,2014-05-19,485000.0,2,2,1260,1240,3.0,0,0,3,8,1260,0,0,47.6531,-122.352,279200.0,0,0,10,False
868002080,2014-06-19,899000.0,4,2,2370,6000,1.0,0,2,3,8,1440,930,0,47.7023,-122.388,299400.0,1,1,55,False
4426600125,2014-11-18,279000.0,3,1,1520,8055,1.5,0,0,3,7,1520,0,0,47.7222,-122.305,225900.0,6,36,62,False
1683500140,2014-12-11,225000.0,4,2,1750,7245,1.0,0,0,4,7,1050,700,0,47.3164,-122.196,211200.0,7,49,40,False
1689401230,2014-06-25,1355000.0,3,2,2680,4775,2.0,0,2,5,8,1880,800,0,47.6333,-122.347,433500.0,1,1,101,False
7852060370,2014-08-11,355000.0,3,2,1590,4242,2.0,0,0,3,7,1590,0,0,47.5309,-121.876,206600.0,3,9,14,False
3876200060,2014-05-02,382500.0,4,2,1560,8700,1.0,0,0,4,7,1560,0,0,47.7274,-122.181,239900.0,0,0,47,False
2571910260,2014-11-07,324360.0,3,2,2000,9669,2.0,0,0,4,8,2000,0,0,47.1964,-122.009,184600.0,6,36,22,False
8731900640,2015-03-24,315000.0,3,2,2380,10450,1.5,0,0,3,8,2380,0,0,47.3143,-122.37,177300.0,10,100,49,False
1826049094,2014-07-16,426000.0,2,1,2230,11472,2.0,0,0,3,7,2230,0,0,47.7372,-122.35,204200.0,2,4,63,False
3622069050,2014-11-21,212644.0,3,1,1570,9650,1.5,0,0,5,5,1570,0,0,47.3531,-121.982,201100.0,6,36,92,False
3342100160,2014-10-09,510000.0,3,3,1845,5100,2.0,0,2,5,8,1845,0,0,47.5204,-122.208,209600.0,5,25,67,False
2422049104,2014-09-15,85000.0,2,1,830,9000,1.0,0,0,3,6,830,0,0,47.3813,-122.243,161500.0,4,16,75,False
2422049104,2014-12-30,235000.0,2,1,830,9000,1.0,0,0,3,6,830,0,0,47.3813,-122.243,161500.0,7,49,75,False
510003230,2014-08-10,720001.0,3,2,1430,2200,1.5,0,0,4,7,1430,0,0,47.6601,-122.331,279200.0,3,9,104,False
1995200200,2014-05-06,313950.0,3,1,1510,6083,1.0,0,0,4,6,860,650,0,47.6966,-122.324,282800.0,0,0,74,False
1995200200,2014-10-08,415000.0,3,1,1510,6083,1.0,0,0,4,6,860,650,0,47.6966,-122.324,282800.0,5,25,74,False
2473480350,2014-05-19,305000.0,3,2,1610,12247,1.0,0,0,3,8,1610,0,0,47.4476,-122.124,196900.0,0,0,33,False
1189000700,2014-10-01,625000.0,3,2,1600,4128,1.5,0,0,3,8,1250,350,0,47.6122,-122.297,286400.0,5,25,108,False
1796360340,2014-07-22,269950.0,3,2,1660,8641,2.0,0,0,4,8,1660,0,0,47.3663,-122.088,192000.0,2,4,27,False
625059036,2014-08-13,2700000.0,5,4,4230,27295,2.0,1,4,3,8,3230,1000,1985,47.6803,-122.214,297900.0,3,9,65,True
5694500200,2014-08-13,829000.0,4,3,3310,4500,2.5,0,0,5,9,2910,400,0,47.6594,-122.345,279200.0,3,9,114,False
224069114,2014-08-29,635000.0,4,2,2470,77550,1.0,0,0,4,7,2470,0,0,47.5888,-122.011,239850.0,3,9,27,False
5379802871,2015-03-12,217500.0,3,1,1040,9750,1.0,0,0,3,7,1040,0,0,47.4553,-122.274,162500.0,10,100,56,False
1311600030,2014-07-16,270000.0,4,2,1850,7350,1.0,0,0,3,7,1050,800,0,47.3413,-122.277,168400.0,2,4,49,False
669000350,2014-09-26,1245000.0,3,3,4610,8400,2.0,0,2,3,8,2790,1820,1999,47.5854,-122.292,219400.0,4,16,67,True
2494000070,2015-01-27,480000.0,4,2,2480,5100,2.0,0,0,3,8,2480,0,0,47.7383,-121.969,256400.0,8,64,8,False
2771600350,2014-05-06,575000.0,3,2,2130,6500,1.0,0,2,3,8,1170,960,0,47.6424,-122.386,363400.0,0,0,60,False
1091310140,2014-11-03,426950.0,4,3,2350,5589,2.0,0,0,3,7,2350,0,0,47.5098,-122.155,215200.0,6,36,13,False
1450100390,2014-09-05,125000.0,3,1,920,7314,1.0,0,0,3,6,920,0,0,47.2892,-122.22,141500.0,4,16,54,False
1450100390,2015-03-16,208000.0,3,1,920,7314,1.0,0,0,3,6,920,0,0,47.2892,-122.22,141500.0,10,100,55,False
2473250400,2014-09-24,325000.0,4,2,1780,10622,1.0,0,0,4,7,900,880,0,47.4573,-122.158,196900.0,4,16,38,False
1420700030,2014-09-22,597157.0,6,4,2690,10880,1.0,0,0,4,8,2690,0,0,47.6787,-122.168,297900.0,4,16,54,False
3630110340,2015-01-07,728725.0,4,2,3010,3120,2.5,0,2,3,8,3010,0,0,47.5539,-121.996,356600.0,8,64,9,False
1313000240,2014-08-18,708000.0,5,2,3180,10800,1.0,0,0,3,8,1910,1270,0,47.6354,-122.103,279400.0,3,9,46,False
1441600160,2014-07-23,1300000.0,4,3,4120,14021,2.0,0,0,3,11,4120,0,0,47.5985,-122.026,239850.0,2,4,9,False
